ss corner
Delay	Output	Energy
7.65e-11	6	1.05992e-11
7.8e-11	6	1.05988e-11
7.95e-11	6	1.05984e-11
8.1e-11	6	1.05981e-11
8.25e-11	6	1.0598e-11
8.4e-11	6	1.05982e-11
8.55e-11	6	1.05983e-11
8.7e-11	6	1.05987e-11
8.85e-11	6	1.05994e-11
9e-11	6	1.06009e-11
9.15e-11	6	1.06079e-11
9.3e-11	7	1.06133e-11
9.45e-11	7	1.06105e-11
9.6e-11	7	1.06091e-11
9.75e-11	7	1.06083e-11
9.9e-11	7	1.06077e-11
1.005e-10	7	1.06075e-11
1.02e-10	7	1.06073e-11
1.035e-10	7	1.06073e-11
1.05e-10	7	1.06075e-11
1.065e-10	7	1.06078e-11
1.08e-10	7	1.06084e-11
1.095e-10	7	1.06093e-11
1.11e-10	7	1.06109e-11
1.125e-10	7	1.06164e-11
1.14e-10	8	1.06248e-11
1.155e-10	8	1.06218e-11
1.17e-10	8	1.06207e-11
1.185e-10	8	1.06203e-11
1.2e-10	8	1.06203e-11
1.215e-10	8	1.06211e-11
1.23e-10	8	1.06237e-11
1.245e-10	9	1.06377e-11
1.26e-10	9	1.06319e-11
1.275e-10	9	1.063e-11
1.29e-10	9	1.0629e-11
1.305e-10	9	1.06284e-11
1.32e-10	9	1.06283e-11
1.335e-10	9	1.06286e-11
1.35e-10	9	1.06295e-11
1.365e-10	9	1.06331e-11
1.38e-10	10	1.06432e-11
1.395e-10	10	1.0639e-11
1.41e-10	10	1.06375e-11
1.425e-10	10	1.06363e-11
1.44e-10	10	1.06357e-11
1.455e-10	10	1.06355e-11
1.47e-10	10	1.0636e-11
1.485e-10	10	1.06374e-11
1.5e-10	11	1.06743e-11
1.515e-10	11	1.06474e-11
1.53e-10	11	1.0645e-11
1.545e-10	11	1.06433e-11
1.56e-10	11	1.06423e-11
1.575e-10	11	1.06417e-11
1.59e-10	11	1.06416e-11
1.605e-10	11	1.0642e-11
1.62e-10	11	1.06443e-11
1.635e-10	12	1.06578e-11
1.65e-10	12	1.06519e-11
1.665e-10	12	1.06495e-11
1.68e-10	12	1.0648e-11
1.695e-10	12	1.06466e-11
1.71e-10	12	1.06456e-11
1.725e-10	12	1.06449e-11
1.74e-10	12	1.06443e-11
1.755e-10	12	1.06438e-11
1.77e-10	12	1.06435e-11
1.785e-10	12	1.06433e-11
1.8e-10	12	1.06434e-11
1.815e-10	12	1.06432e-11
1.83e-10	12	1.06435e-11
1.845e-10	12	1.06437e-11
1.86e-10	12	1.06445e-11
1.875e-10	12	1.06456e-11
1.89e-10	12	1.06484e-11
1.905e-10	13	1.0661e-11
1.92e-10	13	1.06562e-11
1.935e-10	13	1.06546e-11
1.95e-10	13	1.06536e-11
1.965e-10	13	1.06531e-11
1.98e-10	13	1.06529e-11
1.995e-10	13	1.06528e-11
2.01e-10	13	1.06529e-11
2.025e-10	13	1.06529e-11
2.04e-10	13	1.06534e-11
2.055e-10	13	1.06541e-11
2.07e-10	13	1.06556e-11
2.085e-10	13	1.06602e-11
2.1e-10	14	1.06699e-11
2.115e-10	14	1.06664e-11
2.13e-10	14	1.06648e-11
2.145e-10	14	1.06641e-11
2.16e-10	14	1.06638e-11
2.175e-10	14	1.06643e-11
2.19e-10	14	1.06646e-11
2.205e-10	14	1.06664e-11
2.22e-10	14	1.06787e-11
2.235e-10	15	1.06775e-11
2.25e-10	15	1.06749e-11
2.265e-10	15	1.06735e-11
2.28e-10	15	1.0673e-11
2.295e-10	15	1.06727e-11
2.31e-10	15	1.0673e-11
2.325e-10	15	1.06736e-11
2.34e-10	15	1.06757e-11
2.355e-10	16	1.0693e-11
2.37e-10	16	1.06851e-11
2.385e-10	16	1.06829e-11
2.4e-10	16	1.06817e-11
2.415e-10	16	1.06809e-11
2.43e-10	16	1.06807e-11
2.445e-10	16	1.06807e-11
2.46e-10	16	1.06814e-11
2.475e-10	16	1.06845e-11
2.49e-10	17	1.06951e-11
2.505e-10	17	1.06908e-11
2.52e-10	17	1.06889e-11
2.535e-10	17	1.06877e-11
2.55e-10	17	1.06871e-11
2.565e-10	17	1.06867e-11
2.58e-10	17	1.06871e-11
2.595e-10	17	1.06884e-11
2.61e-10	17	1.06973e-11
2.625e-10	18	1.06985e-11
2.64e-10	18	1.06954e-11
2.655e-10	18	1.06936e-11
2.67e-10	18	1.06921e-11
2.685e-10	18	1.06911e-11
2.7e-10	18	1.06904e-11
2.715e-10	18	1.06898e-11
2.73e-10	18	1.06892e-11
2.745e-10	18	1.06888e-11
2.76e-10	18	1.06885e-11
2.775e-10	18	1.06883e-11
2.79e-10	18	1.0688e-11
2.805e-10	18	1.06882e-11
2.82e-10	18	1.06884e-11
2.835e-10	18	1.06889e-11
2.85e-10	18	1.06897e-11
2.865e-10	18	1.06918e-11
2.88e-10	19	1.0716e-11
2.895e-10	19	1.07029e-11
2.91e-10	19	1.07003e-11
2.925e-10	19	1.0699e-11
2.94e-10	19	1.06981e-11
2.955e-10	19	1.06976e-11
2.97e-10	19	1.06974e-11
2.985e-10	19	1.06973e-11
3e-10	19	1.06976e-11
3.015e-10	19	1.0698e-11
3.03e-10	19	1.06988e-11
3.045e-10	19	1.06999e-11
3.06e-10	19	1.0702e-11
3.075e-10	20	1.07182e-11
3.09e-10	20	1.07122e-11
3.105e-10	20	1.07103e-11
3.12e-10	20	1.07093e-11
3.135e-10	20	1.07091e-11
3.15e-10	20	1.0709e-11
3.165e-10	20	1.07095e-11
3.18e-10	20	1.07105e-11
3.195e-10	20	1.07136e-11
3.21e-10	21	1.07252e-11
3.225e-10	21	1.07208e-11
3.24e-10	21	1.07191e-11
3.255e-10	21	1.07182e-11
3.27e-10	21	1.07179e-11
3.285e-10	21	1.07179e-11
3.3e-10	21	1.07182e-11
3.315e-10	21	1.07195e-11
3.33e-10	21	1.0725e-11
3.345e-10	22	1.07315e-11
3.36e-10	22	1.07281e-11
3.375e-10	22	1.07267e-11
3.39e-10	22	1.07259e-11
3.405e-10	22	1.07256e-11
3.42e-10	22	1.07258e-11
3.435e-10	22	1.07261e-11
3.45e-10	22	1.07281e-11
3.465e-10	23	1.07468e-11
3.48e-10	23	1.07368e-11
3.495e-10	23	1.07343e-11
3.51e-10	23	1.07329e-11
3.525e-10	23	1.07321e-11
3.54e-10	23	1.07316e-11
3.555e-10	23	1.07317e-11
3.57e-10	23	1.07328e-11
3.585e-10	23	1.07375e-11
3.6e-10	24	1.0745e-11
3.615e-10	24	1.07413e-11
3.63e-10	24	1.07392e-11
3.645e-10	24	1.07376e-11
3.66e-10	24	1.07365e-11
3.675e-10	24	1.07356e-11
3.69e-10	24	1.07349e-11
3.705e-10	24	1.07343e-11
3.72e-10	24	1.07338e-11
3.735e-10	24	1.07334e-11
3.75e-10	24	1.07332e-11
3.765e-10	24	1.07331e-11
3.78e-10	24	1.07329e-11
3.795e-10	24	1.07331e-11
3.81e-10	24	1.07335e-11
3.825e-10	24	1.07342e-11
3.84e-10	24	1.07357e-11
3.855e-10	24	1.07413e-11
3.87e-10	25	1.0749e-11
3.885e-10	25	1.07458e-11
3.9e-10	25	1.07443e-11
3.915e-10	25	1.07434e-11
3.93e-10	25	1.0743e-11
3.945e-10	25	1.07425e-11
3.96e-10	25	1.07425e-11
3.975e-10	25	1.07426e-11
3.99e-10	25	1.07425e-11
4.005e-10	25	1.0743e-11
4.02e-10	25	1.07441e-11
4.035e-10	25	1.07459e-11
4.05e-10	25	1.07525e-11
4.065e-10	26	1.07585e-11
4.08e-10	26	1.07557e-11
4.095e-10	26	1.07545e-11
4.11e-10	26	1.0754e-11
4.125e-10	26	1.07537e-11
4.14e-10	26	1.07539e-11
4.155e-10	26	1.07546e-11
4.17e-10	26	1.07568e-11
4.185e-10	27	1.07768e-11
4.2e-10	27	1.0767e-11
4.215e-10	27	1.07646e-11
4.23e-10	27	1.07634e-11
4.245e-10	27	1.07629e-11
4.26e-10	27	1.07627e-11
4.275e-10	27	1.07627e-11
4.29e-10	27	1.07635e-11
4.305e-10	27	1.07667e-11
4.32e-10	28	1.07788e-11
4.335e-10	28	1.07743e-11
4.35e-10	28	1.07725e-11
4.365e-10	28	1.07716e-11
4.38e-10	28	1.07709e-11
4.395e-10	28	1.07708e-11
4.41e-10	28	1.07709e-11
4.425e-10	28	1.07722e-11
4.44e-10	28	1.0779e-11
4.455e-10	29	1.07839e-11
4.47e-10	29	1.07809e-11
4.485e-10	29	1.07795e-11
4.5e-10	29	1.07786e-11
4.515e-10	29	1.07781e-11
4.53e-10	29	1.07781e-11
4.545e-10	29	1.07787e-11
4.56e-10	29	1.07811e-11
4.575e-10	30	1.07947e-11
4.59e-10	30	1.07893e-11
4.605e-10	30	1.07872e-11
4.62e-10	30	1.07859e-11
4.635e-10	30	1.07852e-11
4.65e-10	30	1.07846e-11
4.665e-10	30	1.07851e-11
4.68e-10	30	1.07882e-11
4.695e-10	31	1.07986e-11
4.71e-10	31	1.07937e-11
4.725e-10	31	1.07917e-11
4.74e-10	31	1.079e-11
4.755e-10	31	1.07886e-11
4.77e-10	31	1.07875e-11
4.785e-10	31	1.07864e-11
4.8e-10	31	1.07857e-11
4.815e-10	31	1.07851e-11
4.83e-10	31	1.07845e-11
4.845e-10	31	1.07843e-11
4.86e-10	31	1.07839e-11
4.875e-10	31	1.07837e-11
4.89e-10	31	1.07834e-11
4.905e-10	31	1.07832e-11
4.92e-10	31	1.07832e-11
4.935e-10	31	1.07837e-11


