ff corner
Delay	Output	Energy
2.67e-10	18	1.29743e-11
2.685e-10	18	1.29734e-11
2.7e-10	18	1.29724e-11
2.715e-10	18	1.29724e-11
2.73e-10	18	1.2972e-11
2.745e-10	18	1.2972e-11
2.76e-10	18	1.29724e-11
2.775e-10	18	1.2973e-11
2.79e-10	18	1.29741e-11
2.805e-10	18	1.29766e-11
2.82e-10	18	1.29814e-11
2.835e-10	19	1.30023e-11
2.85e-10	19	1.29906e-11
2.865e-10	19	1.2987e-11
2.88e-10	19	1.29851e-11
2.895e-10	19	1.29837e-11
2.91e-10	19	1.29831e-11
2.925e-10	19	1.29829e-11
2.94e-10	19	1.29838e-11
2.955e-10	19	1.29848e-11
2.97e-10	19	1.29868e-11
2.985e-10	19	1.29902e-11
3e-10	19	1.3002e-11
3.015e-10	20	1.30049e-11
3.03e-10	20	1.29996e-11
3.045e-10	20	1.29967e-11
3.06e-10	20	1.29955e-11
3.075e-10	20	1.29953e-11
3.09e-10	20	1.29958e-11
3.105e-10	20	1.29972e-11
3.12e-10	20	1.30002e-11
3.135e-10	20	1.30119e-11
3.15e-10	21	1.30141e-11
3.165e-10	21	1.30085e-11
3.18e-10	21	1.30059e-11
3.195e-10	21	1.30048e-11
3.21e-10	21	1.30041e-11
3.225e-10	21	1.30044e-11
3.24e-10	21	1.30056e-11
3.255e-10	21	1.30092e-11
3.27e-10	21	1.30318e-11
3.285e-10	22	1.30201e-11
3.3e-10	22	1.3016e-11
3.315e-10	22	1.30137e-11
3.33e-10	22	1.30126e-11
3.345e-10	22	1.30121e-11
3.36e-10	22	1.30124e-11
3.375e-10	22	1.30138e-11
3.39e-10	22	1.30173e-11
3.405e-10	22	1.30379e-11
3.42e-10	23	1.3028e-11
3.435e-10	23	1.30235e-11
3.45e-10	23	1.30212e-11
3.465e-10	23	1.30198e-11
3.48e-10	23	1.30192e-11
3.495e-10	23	1.30195e-11
3.51e-10	23	1.30209e-11
3.525e-10	23	1.3025e-11
3.54e-10	24	1.30558e-11
3.555e-10	24	1.30334e-11
3.57e-10	24	1.3029e-11
3.585e-10	24	1.30264e-11
3.6e-10	24	1.30245e-11
3.615e-10	24	1.30233e-11
3.63e-10	24	1.30222e-11
3.645e-10	24	1.30215e-11
3.66e-10	24	1.30213e-11
3.675e-10	24	1.30211e-11
3.69e-10	24	1.30211e-11
3.705e-10	24	1.30214e-11
3.72e-10	24	1.3022e-11
3.735e-10	24	1.30236e-11
3.75e-10	24	1.30263e-11
3.765e-10	24	1.30329e-11
3.78e-10	25	1.30462e-11
3.795e-10	25	1.30384e-11
3.81e-10	25	1.30355e-11
3.825e-10	25	1.30335e-11
3.84e-10	25	1.30325e-11
3.855e-10	25	1.3032e-11
3.87e-10	25	1.3032e-11
3.885e-10	25	1.30327e-11
3.9e-10	25	1.30337e-11
3.915e-10	25	1.3036e-11
3.93e-10	25	1.30409e-11
3.945e-10	26	1.30657e-11
3.96e-10	26	1.30504e-11
3.975e-10	26	1.30467e-11
3.99e-10	26	1.3045e-11
4.005e-10	26	1.3044e-11
4.02e-10	26	1.30439e-11
4.035e-10	26	1.30445e-11
4.05e-10	26	1.30466e-11
4.065e-10	26	1.3051e-11
4.08e-10	27	1.30734e-11
4.095e-10	27	1.30598e-11
4.11e-10	27	1.30558e-11
4.125e-10	27	1.30541e-11
4.14e-10	27	1.30531e-11
4.155e-10	27	1.3053e-11
4.17e-10	27	1.30535e-11
4.185e-10	27	1.30553e-11
4.2e-10	27	1.30606e-11
4.215e-10	28	1.30801e-11
4.23e-10	28	1.30683e-11
4.245e-10	28	1.30641e-11
4.26e-10	28	1.30622e-11
4.275e-10	28	1.30613e-11
4.29e-10	28	1.3061e-11
4.305e-10	28	1.30617e-11
4.32e-10	28	1.30634e-11
4.335e-10	28	1.30681e-11
4.35e-10	29	1.30864e-11
4.365e-10	29	1.30762e-11
4.38e-10	29	1.30724e-11
4.395e-10	29	1.30704e-11
4.41e-10	29	1.30694e-11
4.425e-10	29	1.3069e-11
4.44e-10	29	1.30699e-11
4.455e-10	29	1.30717e-11
4.47e-10	29	1.3077e-11
4.485e-10	30	1.30929e-11
4.5e-10	30	1.30834e-11
4.515e-10	30	1.30796e-11
4.53e-10	30	1.30777e-11
4.545e-10	30	1.30767e-11
4.56e-10	30	1.30766e-11
4.575e-10	30	1.30777e-11
4.59e-10	30	1.30812e-11
4.605e-10	31	1.31283e-11
4.62e-10	31	1.30911e-11
4.635e-10	31	1.30858e-11
4.65e-10	31	1.3083e-11
4.665e-10	31	1.30811e-11
4.68e-10	31	1.30795e-11
4.695e-10	31	1.30785e-11
4.71e-10	31	1.30778e-11
4.725e-10	31	1.30773e-11
4.74e-10	31	1.30768e-11
4.755e-10	31	1.30763e-11
4.77e-10	31	1.30763e-11
4.785e-10	31	1.30765e-11
4.8e-10	31	1.30767e-11
4.815e-10	31	1.30776e-11
4.83e-10	31	1.30783e-11
4.845e-10	31	1.308e-11


