tt corner
Delay	Output	Energy
4.32e-10	29	1.1745e-11
4.335e-10	29	1.17446e-11
4.35e-10	29	1.17448e-11
4.365e-10	29	1.17458e-11
4.38e-10	29	1.17488e-11
4.395e-10	30	1.177e-11
4.41e-10	30	1.1758e-11
4.425e-10	30	1.17549e-11
4.44e-10	30	1.17532e-11
4.455e-10	30	1.17523e-11
4.47e-10	30	1.1752e-11
4.485e-10	30	1.17527e-11
4.5e-10	30	1.17556e-11
4.515e-10	31	1.17735e-11
4.53e-10	31	1.17635e-11
4.545e-10	31	1.17601e-11
4.56e-10	31	1.17578e-11
4.575e-10	31	1.17562e-11
4.59e-10	31	1.17553e-11
4.605e-10	31	1.17544e-11
4.62e-10	31	1.17535e-11
4.635e-10	31	1.17531e-11
4.65e-10	31	1.17527e-11
4.665e-10	31	1.17525e-11
4.68e-10	31	1.17525e-11
4.695e-10	31	1.17523e-11
4.71e-10	31	1.17526e-11
4.725e-10	31	1.17531e-11
4.74e-10	31	1.17539e-11
4.755e-10	31	1.17556e-11


