ss corner
Delay	Output	Energy
3.675e-10	20	1.07983e-11
3.69e-10	20	1.08024e-11
3.705e-10	21	1.08117e-11
3.72e-10	21	1.08082e-11
3.735e-10	21	1.08066e-11
3.75e-10	21	1.08058e-11
3.765e-10	21	1.08054e-11
3.78e-10	21	1.08051e-11
3.795e-10	21	1.08052e-11
3.81e-10	21	1.08057e-11
3.825e-10	21	1.08072e-11
3.84e-10	21	1.08124e-11
3.855e-10	22	1.08195e-11
3.87e-10	22	1.08161e-11
3.885e-10	22	1.08145e-11
3.9e-10	22	1.08135e-11
3.915e-10	22	1.08128e-11
3.93e-10	22	1.08125e-11
3.945e-10	22	1.08125e-11
3.96e-10	22	1.08131e-11
3.975e-10	22	1.08144e-11
3.99e-10	22	1.08198e-11
4.005e-10	23	1.08264e-11
4.02e-10	23	1.0823e-11
4.035e-10	23	1.08213e-11
4.05e-10	23	1.08203e-11
4.065e-10	23	1.08196e-11
4.08e-10	23	1.08192e-11
4.095e-10	23	1.08191e-11
4.11e-10	23	1.08195e-11
4.125e-10	23	1.08212e-11
4.14e-10	24	1.08407e-11
4.155e-10	24	1.08308e-11
4.17e-10	24	1.0828e-11
4.185e-10	24	1.08265e-11
4.2e-10	24	1.08251e-11
4.215e-10	24	1.08243e-11
4.23e-10	24	1.08235e-11
4.245e-10	24	1.08228e-11
4.26e-10	24	1.08219e-11
4.275e-10	24	1.08217e-11
4.29e-10	24	1.08214e-11
4.305e-10	24	1.08214e-11
4.32e-10	24	1.08211e-11
4.335e-10	24	1.0821e-11
4.35e-10	24	1.08211e-11
4.365e-10	24	1.08214e-11
4.38e-10	24	1.08215e-11
4.395e-10	24	1.08224e-11
4.41e-10	24	1.08241e-11
4.425e-10	24	1.08288e-11
4.44e-10	25	1.08376e-11
4.455e-10	25	1.08342e-11
4.47e-10	25	1.08324e-11
4.485e-10	25	1.08315e-11
4.5e-10	25	1.08308e-11
4.515e-10	25	1.08304e-11
4.53e-10	25	1.083e-11
4.545e-10	25	1.08299e-11
4.56e-10	25	1.08299e-11
4.575e-10	25	1.083e-11
4.59e-10	25	1.08301e-11
4.605e-10	25	1.08302e-11
4.62e-10	25	1.08307e-11
4.635e-10	25	1.08315e-11
4.65e-10	25	1.08331e-11
4.665e-10	25	1.0837e-11
4.68e-10	26	1.08477e-11
4.695e-10	26	1.0844e-11
4.71e-10	26	1.08424e-11
4.725e-10	26	1.08416e-11
4.74e-10	26	1.08411e-11
4.755e-10	26	1.0841e-11
4.77e-10	26	1.08411e-11
4.785e-10	26	1.08417e-11
4.8e-10	26	1.08429e-11
4.815e-10	26	1.08466e-11
4.83e-10	27	1.08573e-11
4.845e-10	27	1.08534e-11
4.86e-10	27	1.08517e-11
4.875e-10	27	1.08507e-11
4.89e-10	27	1.08502e-11
4.905e-10	27	1.08499e-11
4.92e-10	27	1.08499e-11
4.935e-10	27	1.08503e-11
4.95e-10	27	1.08518e-11
4.965e-10	27	1.0856e-11
4.98e-10	28	1.08653e-11
4.995e-10	28	1.08614e-11
5.01e-10	28	1.08598e-11
5.025e-10	28	1.08587e-11
5.04e-10	28	1.0858e-11
5.055e-10	28	1.08578e-11
5.07e-10	28	1.08577e-11
5.085e-10	28	1.08582e-11
5.1e-10	28	1.08596e-11
5.115e-10	28	1.08668e-11
5.13e-10	29	1.08712e-11
5.145e-10	29	1.08682e-11
5.16e-10	29	1.08668e-11
5.175e-10	29	1.08659e-11
5.19e-10	29	1.08654e-11
5.205e-10	29	1.08652e-11
5.22e-10	29	1.08653e-11
