sf corner
Delay	Output	Energy
4.335e-10	28	1.20602e-11
4.35e-10	28	1.20649e-11
4.365e-10	29	1.20767e-11
4.38e-10	29	1.20706e-11
4.395e-10	29	1.20682e-11
4.41e-10	29	1.20668e-11
4.425e-10	29	1.2066e-11
4.44e-10	29	1.20658e-11
4.455e-10	29	1.20662e-11
4.47e-10	29	1.20679e-11
4.485e-10	29	1.20732e-11
4.5e-10	30	1.20841e-11
4.515e-10	30	1.20783e-11
4.53e-10	30	1.20757e-11
4.545e-10	30	1.20742e-11
4.56e-10	30	1.20735e-11
4.575e-10	30	1.20737e-11
4.59e-10	30	1.2075e-11
4.605e-10	30	1.20806e-11
4.62e-10	31	1.20889e-11
4.635e-10	31	1.20831e-11
4.65e-10	31	1.20804e-11
4.665e-10	31	1.20786e-11
4.68e-10	31	1.20772e-11
4.695e-10	31	1.20761e-11
4.71e-10	31	1.20753e-11
4.725e-10	31	1.20746e-11
4.74e-10	31	1.20742e-11
4.755e-10	31	1.20738e-11
4.77e-10	31	1.20736e-11
4.785e-10	31	1.20735e-11
4.8e-10	31	1.20735e-11
4.815e-10	31	1.20737e-11
4.83e-10	31	1.20741e-11
4.845e-10	31	1.20748e-11
4.86e-10	31	1.20759e-11


