tt corner
Delay	Output	Energy
2.67e-10	18	1.16786e-11
2.685e-10	18	1.16779e-11
2.7e-10	18	1.16773e-11
2.715e-10	18	1.1677e-11
2.73e-10	18	1.16767e-11
2.745e-10	18	1.16765e-11
2.76e-10	18	1.16766e-11
2.775e-10	18	1.1677e-11
2.79e-10	18	1.16779e-11
2.805e-10	18	1.16795e-11
2.82e-10	18	1.16819e-11
2.835e-10	18	1.1691e-11
2.85e-10	19	1.16951e-11
2.865e-10	19	1.16918e-11
2.88e-10	19	1.16898e-11
2.895e-10	19	1.16888e-11
2.91e-10	19	1.16882e-11
2.925e-10	19	1.1688e-11
2.94e-10	19	1.16883e-11
2.955e-10	19	1.16889e-11
2.97e-10	19	1.16902e-11
2.985e-10	19	1.16931e-11
3e-10	19	1.1705e-11
3.015e-10	20	1.17048e-11
3.03e-10	20	1.17014e-11
3.045e-10	20	1.16998e-11
3.06e-10	20	1.1699e-11
3.075e-10	20	1.16987e-11
3.09e-10	20	1.16991e-11
3.105e-10	20	1.17004e-11
3.12e-10	20	1.1703e-11
3.135e-10	20	1.17135e-11
3.15e-10	21	1.17153e-11
3.165e-10	21	1.17107e-11
3.18e-10	21	1.17093e-11
3.195e-10	21	1.17079e-11
3.21e-10	21	1.17076e-11
3.225e-10	21	1.17077e-11
3.24e-10	21	1.17089e-11
3.255e-10	21	1.17116e-11
3.27e-10	21	1.17271e-11
3.285e-10	22	1.17228e-11
3.3e-10	22	1.17192e-11
3.315e-10	22	1.17172e-11
3.33e-10	22	1.17159e-11
3.345e-10	22	1.17153e-11
3.36e-10	22	1.17155e-11
3.375e-10	22	1.17164e-11
3.39e-10	22	1.17192e-11
3.405e-10	23	1.17409e-11
3.42e-10	23	1.17291e-11
3.435e-10	23	1.17259e-11
3.45e-10	23	1.17241e-11
3.465e-10	23	1.17229e-11
3.48e-10	23	1.17224e-11
3.495e-10	23	1.17225e-11
3.51e-10	23	1.17231e-11
3.525e-10	23	1.17268e-11
3.54e-10	24	1.17413e-11
3.555e-10	24	1.17339e-11
